Original_Title,Title,Main_Artist,Original_Artist,Source_Channel,Album,Genre,YouTube_URL,Cover_URL,File_Path,Possible_Duplicate
SUPER JUNIOR 슈퍼주니어 'Celebrate' MV,Celebrate,SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=4bRuhofxsQ4,https://i.ytimg.com/vi/4bRuhofxsQ4/maxresdefault.jpg,SUPER JUNIOR/Single/SUPER JUNIOR 슈퍼주니어 'Celebrate' MV.mp3,False
SUPER JUNIOR-D&E 슈퍼주니어-D&E '아직도 난 (Still You)' MV,아직도 난 (Still You),SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=IQAu_QX6hVE,https://i.ytimg.com/vi/IQAu_QX6hVE/maxresdefault.jpg,SUPER JUNIOR/Single/SUPER JUNIOR-D&E 슈퍼주니어-D&E '아직도 난 (Still You)' MV.mp3,False
[MV] SUPER JUNIOR-K.R.Y.(슈퍼주니어-K.R.Y.) _ Shadow of You(그림자 사랑),SUPER JUNIOR-K.R.Y.(슈퍼주니어-K.R.Y.) Shadow of You(그림자 사랑),SUPER JUNIOR,SUPER JUNIOR,1theK (원더케이),Single,kpop-gen2,https://music.youtube.com/watch?v=v0AOm0SadbU,https://i.ytimg.com/vi/v0AOm0SadbU/maxresdefault.jpg,SUPER JUNIOR/Single/[MV] SUPER JUNIOR-K.R.Y.(슈퍼주니어-K.R.Y.) _ Shadow of You(그림자 사랑).mp3,False
RYEOWOOK 려욱 '어린왕자 (The Little Prince)' MV,어린왕자 (The Little Prince),SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=Js_Tf4nPilc,https://i.ytimg.com/vi/Js_Tf4nPilc/maxresdefault.jpg,SUPER JUNIOR/Single/RYEOWOOK 려욱 '어린왕자 (The Little Prince)' MV.mp3,False
EUNHYUK 은혁 'be' MV,be,SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=OklxvRChfS4,https://i.ytimg.com/vi/OklxvRChfS4/maxresdefault.jpg,SUPER JUNIOR/Single/EUNHYUK 은혁 'be' MV.mp3,False
Air,Air,SUPER JUNIOR,SUPER JUNIOR,SUPER JUNIOR,Super Junior25 - The 12th Album,kpop-gen2,https://music.youtube.com/watch?v=bgM-Q2zgTgM,https://i.ytimg.com/vi/bgM-Q2zgTgM/maxresdefault.jpg,SUPER JUNIOR/Super Junior25 - The 12th Album/Air.mp3,False
YESUNG 예성 'Pink Magic' MV,Pink Magic,SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=Tel9LEfAzwI,https://i.ytimg.com/vi/Tel9LEfAzwI/maxresdefault.jpg,SUPER JUNIOR/Single/YESUNG 예성 'Pink Magic' MV.mp3,False
SUPER JUNIOR-D&E 슈퍼주니어-D&E 'ZERO' MV,ZERO,SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=uUWjTEYWBvA,https://i.ytimg.com/vi/uUWjTEYWBvA/maxresdefault.jpg,SUPER JUNIOR/Single/SUPER JUNIOR-D&E 슈퍼주니어-D&E 'ZERO' MV.mp3,False
YESUNG 예성 '봄날의 소나기 (Paper Umbrella)' MV,봄날의 소나기 (Paper Umbrella),SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=sH0jdWpPv7o,https://i.ytimg.com/vi/sH0jdWpPv7o/maxresdefault.jpg,SUPER JUNIOR/Single/YESUNG 예성 '봄날의 소나기 (Paper Umbrella)' MV.mp3,False
Restart (Restart),Restart (Restart),SUPER JUNIOR,"KYUHYUN, Saimon, Brian Cho, Brian Cho, WDLM, Saimon, WDLM, 꿀단지","KYUHYUN, Saimon, Brian Cho, Brian Cho, WDLM, Saimon, WDLM, 꿀단지",Restart,kpop-gen2,https://music.youtube.com/watch?v=ZfjrmSsxq7E,https://i.ytimg.com/vi/ZfjrmSsxq7E/maxresdefault.jpg,SUPER JUNIOR/Restart/Restart (Restart).mp3,False
SUPER JUNIOR 슈퍼주니어 'I Know' | Express Mode SHOW : The 20 Awards,I Know,SUPER JUNIOR,SUPER JUNIOR,SUPER JUNIOR,Single,kpop-gen2,https://music.youtube.com/watch?v=DtbQt8tKjnA,https://i.ytimg.com/vi/DtbQt8tKjnA/maxresdefault.jpg,SUPER JUNIOR/Single/SUPER JUNIOR 슈퍼주니어 'I Know' _ Express Mode SHOW _ The 20 Awards.mp3,False
YESUNG 예성 'It's Complicated' MV,It,SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=VvRoUfd2F_o,https://i.ytimg.com/vi/VvRoUfd2F_o/maxresdefault.jpg,SUPER JUNIOR/Single/YESUNG 예성 'It's Complicated' MV.mp3,False
SUPER JUNIOR-D&E 슈퍼주니어-D&E 'B.A.D' MV,B.A.D,SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=f5uu30E_tL0,https://i.ytimg.com/vi/f5uu30E_tL0/maxresdefault.jpg,SUPER JUNIOR/Single/SUPER JUNIOR-D&E 슈퍼주니어-D&E 'B.A.D' MV.mp3,False
SUPER JUNIOR-D&E 슈퍼주니어-D&E 'No Love' MV,No Love,SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=IDMQQ88kjug,https://i.ytimg.com/vi/IDMQQ88kjug/maxresdefault.jpg,SUPER JUNIOR/Single/SUPER JUNIOR-D&E 슈퍼주니어-D&E 'No Love' MV.mp3,False
"SUPER JUNIOR-D&E 슈퍼주니어-D&E '떴다 오빠 (Oppa, Oppa)' MV","떴다 오빠 (Oppa, Oppa)",SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=LloLMZlnLXQ,https://i.ytimg.com/vi/LloLMZlnLXQ/maxresdefault.jpg,"SUPER JUNIOR/Single/SUPER JUNIOR-D&E 슈퍼주니어-D&E '떴다 오빠 (Oppa, Oppa)' MV.mp3",False
SUPER JUNIOR 슈퍼주니어 'Animals' Visual Pack,Animals,SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=b7VReS2tMsI,https://i.ytimg.com/vi/b7VReS2tMsI/maxresdefault.jpg,SUPER JUNIOR/Single/SUPER JUNIOR 슈퍼주니어 'Animals' Visual Pack.mp3,False
SUPER JUNIOR-D&E ‘Go High’ MV,Go High,SUPER JUNIOR,SUPER JUNIOR-D&E,SUPER JUNIOR-D&E,Single,kpop-gen2,https://music.youtube.com/watch?v=ijZ2n8ujFi8,https://i.ytimg.com/vi/ijZ2n8ujFi8/maxresdefault.jpg,SUPER JUNIOR/Single/SUPER JUNIOR-D&E ‘Go High’ MV.mp3,False
SUPER JUNIOR-T 슈퍼주니어-T '로꾸거!!!' MV,로꾸거!!!,SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=K2CNJiAq_cY,https://i.ytimg.com/vi/K2CNJiAq_cY/maxresdefault.jpg,SUPER JUNIOR/Single/SUPER JUNIOR-T 슈퍼주니어-T '로꾸거!!!' MV.mp3,False
SUPER JUNIOR-D&E 'ROSE' MV,ROSE,SUPER JUNIOR,SUPER JUNIOR-D&E,SUPER JUNIOR-D&E,Single,kpop-gen2,https://music.youtube.com/watch?v=wPcCLa3vT9I,https://i.ytimg.com/vi/wPcCLa3vT9I/maxresdefault.jpg,SUPER JUNIOR/Single/SUPER JUNIOR-D&E 'ROSE' MV.mp3,False
SUPER JUNIOR 슈퍼주니어 '돈 돈! (Don't Don)' MV,돈 돈! (Don,SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=veEh0RYy9t4,https://i.ytimg.com/vi/veEh0RYy9t4/maxresdefault.jpg,SUPER JUNIOR/Single/SUPER JUNIOR 슈퍼주니어 '돈 돈! (Don't Don)' MV.mp3,False
성민 (SUNGMIN) - 갓생 (Godsaeng) MV,갓생 (Godsaeng),SUPER JUNIOR,SUPER JUNIOR,Stone Music Entertainment,Single,kpop-gen2,https://music.youtube.com/watch?v=2i89jTziQnM,https://i.ytimg.com/vi/2i89jTziQnM/maxresdefault.jpg,SUPER JUNIOR/Single/성민 (SUNGMIN) - 갓생 (Godsaeng) MV.mp3,False
[STATION] SUPER JUNIOR 슈퍼주니어 'Super Duper' MV,Super Duper,SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=543BTXonDIw,https://i.ytimg.com/vi/543BTXonDIw/maxresdefault.jpg,SUPER JUNIOR/Single/[STATION] SUPER JUNIOR 슈퍼주니어 'Super Duper' MV.mp3,False
YESUNG 예성 'Beautiful Night' MV,Beautiful Night,SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=lzTAdIAneKA,https://i.ytimg.com/vi/lzTAdIAneKA/maxresdefault.jpg,SUPER JUNIOR/Single/YESUNG 예성 'Beautiful Night' MV.mp3,False
SUPER JUNIOR 슈퍼주니어 'Marry U' MV,Marry U,SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=ir-tZS3TaxM,https://i.ytimg.com/vi/ir-tZS3TaxM/maxresdefault.jpg,SUPER JUNIOR/Single/SUPER JUNIOR 슈퍼주니어 'Marry U' MV.mp3,False
SUPER JUNIOR 슈퍼주니어 'Twins (Knock Out)' MV,Twins (Knock Out),SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=SrazFGFRnhM,https://i.ytimg.com/vi/SrazFGFRnhM/maxresdefault.jpg,SUPER JUNIOR/Single/SUPER JUNIOR 슈퍼주니어 'Twins (Knock Out)' MV.mp3,False
미인아 Bonamana,미인아 Bonamana,SUPER JUNIOR,SUPER JUNIOR,SUPER JUNIOR,미인아 Bonamana - The 4th Album Repackage,kpop-gen2,https://music.youtube.com/watch?v=lS4lkj98cjY,https://i.ytimg.com/vi/lS4lkj98cjY/maxresdefault.jpg,SUPER JUNIOR/미인아 Bonamana - The 4th Album Repackage/미인아 Bonamana.mp3,False
도로시 (Dorothy),도로시 (Dorothy),SUPER JUNIOR,SUPER JUNIOR,SUPER JUNIOR,MAGIC - SUPER JUNIOR SPECIAL ALBUM PART.2,kpop-gen2,https://music.youtube.com/watch?v=Q4VLzKLIG7c,https://i.ytimg.com/vi/Q4VLzKLIG7c/maxresdefault.jpg,SUPER JUNIOR/MAGIC - SUPER JUNIOR SPECIAL ALBUM PART.2/도로시 (Dorothy).mp3,False
White Love 스키장에서,White Love 스키장에서,SUPER JUNIOR,SUPER JUNIOR,SUPER JUNIOR,The Road : Celebration - The 11th Album Vol.2,kpop-gen2,https://music.youtube.com/watch?v=2Agvc0LmfGg,https://i.ytimg.com/vi/2Agvc0LmfGg/maxresdefault.jpg,SUPER JUNIOR/The Road _ Celebration - The 11th Album Vol.2/White Love 스키장에서.mp3,False
KIM HEECHUL 김희철 ‘옛날 사람 (Old Movie)’ MV,옛날 사람 (Old Movie),SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=4-tH10H6gAk,https://i.ytimg.com/vi/4-tH10H6gAk/maxresdefault.jpg,SUPER JUNIOR/Single/KIM HEECHUL 김희철 ‘옛날 사람 (Old Movie)’ MV.mp3,False
Lo Siento (Feat. KARD),Lo Siento (Feat. KARD),SUPER JUNIOR,"SUPER JUNIOR, KARD","SUPER JUNIOR, KARD",REPLAY - The 8th Repackage Album,kpop-gen2,https://music.youtube.com/watch?v=sM8IekJcCQ0,https://i.ytimg.com/vi/sM8IekJcCQ0/maxresdefault.jpg,SUPER JUNIOR/REPLAY - The 8th Repackage Album/Lo Siento (Feat. KARD).mp3,False
SUPER JUNIOR-Happy 슈퍼주니어-해피 '요리왕 (Cooking? Cooking!)' MV,요리왕 (Cooking? Cooking!),SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=OCK5FX0Y-7A,https://i.ytimg.com/vi/OCK5FX0Y-7A/maxresdefault.jpg,SUPER JUNIOR/Single/SUPER JUNIOR-Happy 슈퍼주니어-해피 '요리왕 (Cooking? Cooking!)' MV.mp3,False
[STATION] 희철X신동X은혁X솔라 '짬에서 나오는 바이브 (Charm of Life)' MV,짬에서 나오는 바이브 (Charm of Life),SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=c9fSp5we6w4,https://i.ytimg.com/vi/c9fSp5we6w4/maxresdefault.jpg,SUPER JUNIOR/Single/[STATION] 희철X신동X은혁X솔라 '짬에서 나오는 바이브 (Charm of Life)' MV.mp3,False
Thanks To You (SUPER JUNIOR-K.R.Y.) (너여서 그래 (슈퍼주니어-K.R.Y.)),Thanks To You (SUPER JUNIOR-K.R.Y.) (너여서 그래 (슈퍼주니어-K.R.Y.)),SUPER JUNIOR,"KYUHYUN, minGtion, minGtion, JUNNY, minGtion, JUNNY","KYUHYUN, minGtion, minGtion, JUNNY, minGtion, JUNNY",Restart,kpop-gen2,https://music.youtube.com/watch?v=2gPoqYwaBzQ,https://i.ytimg.com/vi/2gPoqYwaBzQ/maxresdefault.jpg,SUPER JUNIOR/Restart/Thanks To You (SUPER JUNIOR-K.R.Y.) (너여서 그래 (슈퍼주니어-K.R.Y.)).mp3,False
"SUPER JUNIOR-D&E DIGITAL SINGLE 『约定 (with SIWON, ZHOUMI, RYEOWOOK, KYUHYUN)』 Recording Sketch","SUPER JUNIOR-D&E DIGITAL SINGLE 『约定 (with SIWON, ZHOUMI, RYEOWOOK, KYUHYUN)』 Recording Sketch",SUPER JUNIOR,SUPER JUNIOR-D&E,SUPER JUNIOR-D&E,Single,kpop-gen2,https://music.youtube.com/watch?v=8N_2wiEdKpA,https://i.ytimg.com/vi/8N_2wiEdKpA/maxresdefault.jpg,"SUPER JUNIOR/Single/SUPER JUNIOR-D&E DIGITAL SINGLE 『约定 (with SIWON, ZHOUMI, RYEOWOOK, KYUHYUN)』 Recording Sketch.mp3",False
YESUNG 예성 'Scented Things' MV,Scented Things,SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=HaKvX3tZDHo,https://i.ytimg.com/vi/HaKvX3tZDHo/maxresdefault.jpg,SUPER JUNIOR/Single/YESUNG 예성 'Scented Things' MV.mp3,False
RYEOWOOK 려욱 '너에게 (I'm not over you)' MV,너에게 (I,SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=MJRF88ONbBA,https://i.ytimg.com/vi/MJRF88ONbBA/maxresdefault.jpg,SUPER JUNIOR/Single/RYEOWOOK 려욱 '너에게 (I'm not over you)' MV.mp3,False
SUPER JUNIOR-L.S.S. 슈퍼주니어-L.S.S. '조크든요 (JOKE)' MV,조크든요 (JOKE),SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=GL3dqYg705I,https://i.ytimg.com/vi/GL3dqYg705I/maxresdefault.jpg,SUPER JUNIOR/Single/SUPER JUNIOR-L.S.S. 슈퍼주니어-L.S.S. '조크든요 (JOKE)' MV.mp3,False
RYEOWOOK 려욱 '오늘만은 (Hiding Words)' MV,오늘만은 (Hiding Words),SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=KIrh6jRFQh4,https://i.ytimg.com/vi/KIrh6jRFQh4/maxresdefault.jpg,SUPER JUNIOR/Single/RYEOWOOK 려욱 '오늘만은 (Hiding Words)' MV.mp3,False
행복 (Sung by Super Junior),행복 (Sung by Super Junior),SUPER JUNIOR,SUPER JUNIOR,SMTOWN,2007 SUMMER SMTOWN,kpop-gen2,https://music.youtube.com/watch?v=L8Rsxy7Ch2M,https://i.ytimg.com/vi/L8Rsxy7Ch2M/maxresdefault.jpg,SUPER JUNIOR/2007 SUMMER SMTOWN/행복 (Sung by Super Junior).mp3,False
SUPER JUNIOR 슈퍼주니어 'Miracle' MV,Miracle,SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=JDgtTGcEJtE,https://i.ytimg.com/vi/JDgtTGcEJtE/maxresdefault.jpg,SUPER JUNIOR/Single/SUPER JUNIOR 슈퍼주니어 'Miracle' MV.mp3,False
[MV] RYEOWOOK(려욱) _ Starry Night(별이 쏟아지는 밤),RYEOWOOK(려욱) Starry Night(별이 쏟아지는 밤),SUPER JUNIOR,SUPER JUNIOR,1theK (원더케이),Single,kpop-gen2,https://music.youtube.com/watch?v=rhgfaVjULG4,https://i.ytimg.com/vi/rhgfaVjULG4/maxresdefault.jpg,SUPER JUNIOR/Single/[MV] RYEOWOOK(려욱) _ Starry Night(별이 쏟아지는 밤).mp3,False
Paradox,Paradox,SUPER JUNIOR,SUPER JUNIOR,SUPER JUNIOR,The Renaissance - The 10th Album,kpop-gen2,https://music.youtube.com/watch?v=hnGslGztdzg,https://i.ytimg.com/vi/hnGslGztdzg/maxresdefault.jpg,SUPER JUNIOR/The Renaissance - The 10th Album/Paradox.mp3,False
[STATION] SUNGMIN 성민 '낮 꿈 (Day Dream)' MV,낮 꿈 (Day Dream),SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=3dArPpIz0rs,https://i.ytimg.com/vi/3dArPpIz0rs/maxresdefault.jpg,SUPER JUNIOR/Single/[STATION] SUNGMIN 성민 '낮 꿈 (Day Dream)' MV.mp3,False
SUNGMIN 성민 '오르골 (Orgel)' MV,오르골 (Orgel),SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=GtPe93Ie4U8,https://i.ytimg.com/vi/GtPe93Ie4U8/maxresdefault.jpg,SUPER JUNIOR/Single/SUNGMIN 성민 '오르골 (Orgel)' MV.mp3,False
TVXQ! & SUPER JUNIOR 동방신기 & 슈퍼주니어 'Show Me Your Love' MV,Show Me Your Love,SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=ZgXa7AIqd6A,https://i.ytimg.com/vi/ZgXa7AIqd6A/maxresdefault.jpg,SUPER JUNIOR/Single/TVXQ! & SUPER JUNIOR 동방신기 & 슈퍼주니어 'Show Me Your Love' MV.mp3,False
SUNGMIN 성민 '요.요.요. (YO.YO.YO.)' MV,요.요.요. (YO.YO.YO.),SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=adT2SwCkG2Y,https://i.ytimg.com/vi/adT2SwCkG2Y/maxresdefault.jpg,SUPER JUNIOR/Single/SUNGMIN 성민 '요.요.요. (YO.YO.YO.)' MV.mp3,False
악몽 Ticky Tocky,악몽 Ticky Tocky,SUPER JUNIOR,SUPER JUNIOR,SUPER JUNIOR,TIMELESS - The 9th Album Repackage,kpop-gen2,https://music.youtube.com/watch?v=jQEMzQfTHpk,https://i.ytimg.com/vi/jQEMzQfTHpk/maxresdefault.jpg,SUPER JUNIOR/TIMELESS - The 9th Album Repackage/악몽 Ticky Tocky.mp3,False
Super Junior K.R.Y. - FLY,FLY,SUPER JUNIOR,SUPER JUNIOR,Stone Music Entertainment,Single,kpop-gen2,https://music.youtube.com/watch?v=3E1UjzvsP-U,https://i.ytimg.com/vi/3E1UjzvsP-U/sddefault.jpg?sqp=-oaymwEmCIAFEOAD8quKqQMa8AEB-AGMBYAC4AOKAgwIABABGFMgYyhlMA8=&rs=AOn4CLAE7LqiwZFImoheVg7Dk-6nPbNRfg,SUPER JUNIOR/Single/Super Junior K.R.Y. - FLY.mp3,False
SUNGMIN 성민 '사랑이 따끔 (Lovesick)' MV,사랑이 따끔 (Lovesick),SUPER JUNIOR,SUPER JUNIOR,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=0Wn8S14byoY,https://i.ytimg.com/vi/0Wn8S14byoY/maxresdefault.jpg,SUPER JUNIOR/Single/SUNGMIN 성민 '사랑이 따끔 (Lovesick)' MV.mp3,False
Floral Sense,Floral Sense,SUPER JUNIOR,"YESUNG, WINTER","YESUNG, WINTER",Floral Sense - The 1st Album,kpop-gen2,https://music.youtube.com/watch?v=hPWpZCD8BT8,https://i.ytimg.com/vi/hPWpZCD8BT8/maxresdefault.jpg,SUPER JUNIOR/Floral Sense - The 1st Album/Floral Sense.mp3,False
[MV] YESUNG(예성) _ MONOLOGUE(어떤날은),YESUNG(예성) MONOLOGUE(어떤날은),SUPER JUNIOR,SUPER JUNIOR,1theK (원더케이),Single,kpop-gen2,https://music.youtube.com/watch?v=jaT9G0RIgn4,https://i.ytimg.com/vi/jaT9G0RIgn4/maxresdefault.jpg,SUPER JUNIOR/Single/[MV] YESUNG(예성) _ MONOLOGUE(어떤날은).mp3,False
Heads Up,Heads Up,SUPER JUNIOR,SUPER JUNIOR,SUPER JUNIOR,Time_Slip - The 9th Album,kpop-gen2,https://music.youtube.com/watch?v=acp48Yrcb50,https://i.ytimg.com/vi/acp48Yrcb50/maxresdefault.jpg,SUPER JUNIOR/Time_Slip - The 9th Album/Heads Up.mp3,False
SUPER,SUPER,SUPER JUNIOR,SUPER JUNIOR,SUPER JUNIOR,The Renaissance - The 10th Album,kpop-gen2,https://music.youtube.com/watch?v=u6dfq2pQYfQ,https://i.ytimg.com/vi/u6dfq2pQYfQ/maxresdefault.jpg,SUPER JUNIOR/The Renaissance - The 10th Album/SUPER.mp3,False
Need U,Need U,SUPER JUNIOR,SUPER JUNIOR-D&E,SUPER JUNIOR-D&E,Need U,kpop-gen2,https://music.youtube.com/watch?v=piEjsvQmZyM,https://i.ytimg.com/vi/piEjsvQmZyM/maxresdefault.jpg,SUPER JUNIOR/Need U/Need U.mp3,False
Snowman,Snowman,SUPER JUNIOR,SUPER JUNIOR,SUPER JUNIOR,The Road : Celebration - The 11th Album Vol.2,kpop-gen2,https://music.youtube.com/watch?v=9GMsC6ca00Q,https://i.ytimg.com/vi/9GMsC6ca00Q/maxresdefault.jpg,SUPER JUNIOR/The Road _ Celebration - The 11th Album Vol.2/Snowman.mp3,False
Good Day for a Good Day,Good Day for a Good Day,SUPER JUNIOR,SUPER JUNIOR,SUPER JUNIOR,PLAY - The 8th Album,kpop-gen2,https://music.youtube.com/watch?v=BxW2HkuUnu0,https://i.ytimg.com/vi/BxW2HkuUnu0/maxresdefault.jpg,SUPER JUNIOR/PLAY - The 8th Album/Good Day for a Good Day.mp3,False
Rock Your Body,Rock Your Body,SUPER JUNIOR,SUPER JUNIOR,SUPER JUNIOR,TIMELESS - The 9th Album Repackage,kpop-gen2,https://music.youtube.com/watch?v=2euycr-bOBA,https://i.ytimg.com/vi/2euycr-bOBA/maxresdefault.jpg,SUPER JUNIOR/TIMELESS - The 9th Album Repackage/Rock Your Body.mp3,False
Hate Christmas,Hate Christmas,SUPER JUNIOR,SUPER JUNIOR,SUPER JUNIOR,The Road : Celebration - The 11th Album Vol.2,kpop-gen2,https://music.youtube.com/watch?v=i2jlslt7RR4,https://i.ytimg.com/vi/i2jlslt7RR4/maxresdefault.jpg,SUPER JUNIOR/The Road _ Celebration - The 11th Album Vol.2/Hate Christmas.mp3,False
[술꾼도시여자들 OST Part 5] 최시원 (SIWON) - Nobody But you (M/V),Nobody But you,SUPER JUNIOR,최시원 Siwon Choi,최시원 Siwon Choi,Single,kpop-gen2,https://music.youtube.com/watch?v=sQQVr8OIXfw,https://i.ytimg.com/vi/sQQVr8OIXfw/maxresdefault.jpg,SUPER JUNIOR/Single/[술꾼도시여자들 OST Part 5] 최시원 (SIWON) - Nobody But you (M_V).mp3,False
Hands Up,Hands Up,2PM,2PM,2PM,Hands Up,kpop-gen2,https://music.youtube.com/watch?v=xwW_7b7Aaa0,https://i.ytimg.com/vi/xwW_7b7Aaa0/maxresdefault.jpg,2PM/Hands Up/Hands Up.mp3,False
우리집 My House,우리집 My House,2PM,2PM,2PM,No.5,kpop-gen2,https://music.youtube.com/watch?v=rJxNKKOuiAE,https://i.ytimg.com/vi/rJxNKKOuiAE/maxresdefault.jpg,2PM/No.5/우리집 My House.mp3,False
Again & Again,Again & Again,2PM,2PM,2PM,1:59PM,kpop-gen2,https://music.youtube.com/watch?v=fByZ7AbasQw,https://i.ytimg.com/vi/fByZ7AbasQw/maxresdefault.jpg,2PM/1_59PM/Again & Again.mp3,False
I'll Be Back,I'll Be Back,2PM,2PM,2PM,Hands Up,kpop-gen2,https://music.youtube.com/watch?v=aN29VWU1DUU,https://i.ytimg.com/vi/aN29VWU1DUU/maxresdefault.jpg,2PM/Hands Up/I'll Be Back.mp3,False
10 Out of 10,10 Out of 10,2PM,2PM,2PM,1:59PM,kpop-gen2,https://music.youtube.com/watch?v=yuaX4EkKNcc,https://i.ytimg.com/vi/yuaX4EkKNcc/maxresdefault.jpg,2PM/1_59PM/10 Out of 10.mp3,False
A.D.T.O.Y.,A.D.T.O.Y.,2PM,2PM,2PM,Grown,kpop-gen2,https://music.youtube.com/watch?v=cyJLgGRQzWs,https://i.ytimg.com/vi/cyJLgGRQzWs/maxresdefault.jpg,2PM/Grown/A.D.T.O.Y..mp3,False
해야 해 Make it,해야 해 Make it,2PM,2PM,2PM,MUST,kpop-gen2,https://music.youtube.com/watch?v=NoRJiqXO7h4,https://i.ytimg.com/vi/NoRJiqXO7h4/maxresdefault.jpg,2PM/MUST/해야 해 Make it.mp3,False
미친거 아니야? GO CRAZY!,미친거 아니야? GO CRAZY!,2PM,2PM,2PM,미친거 아니야? GO CRAZY!,kpop-gen2,https://music.youtube.com/watch?v=LW6d7U_zMqw,https://i.ytimg.com/vi/LW6d7U_zMqw/maxresdefault.jpg,2PM/미친거 아니야? GO CRAZY!/미친거 아니야? GO CRAZY!.mp3,False
Without U,Without U,2PM,2PM,2PM,Hands Up,kpop-gen2,https://music.youtube.com/watch?v=E_SZVS7c108,https://i.ytimg.com/vi/E_SZVS7c108/maxresdefault.jpg,2PM/Hands Up/Without U.mp3,False
I'm Your Man,I'm Your Man,2PM,2PM,2PM,REPUBLIC OF 2PM,kpop-gen2,https://music.youtube.com/watch?v=FIby_RLOj-U,https://i.ytimg.com/vi/FIby_RLOj-U/maxresdefault.jpg,2PM/REPUBLIC OF 2PM/I'm Your Man.mp3,False
Heartbeat,Heartbeat,2PM,2PM,2PM,1:59PM,kpop-gen2,https://music.youtube.com/watch?v=YhMFInv1Clc,https://i.ytimg.com/vi/YhMFInv1Clc/maxresdefault.jpg,2PM/1_59PM/Heartbeat.mp3,False
Take Off,Take Off,2PM,2PM,2PM,REPUBLIC OF 2PM,kpop-gen2,https://music.youtube.com/watch?v=2m-o2lAJd6w,https://i.ytimg.com/vi/2m-o2lAJd6w/maxresdefault.jpg,2PM/REPUBLIC OF 2PM/Take Off.mp3,False
WITH ME AGAIN,WITH ME AGAIN,2PM,2PM,2PM,WITH ME AGAIN,kpop-gen2,https://music.youtube.com/watch?v=6E4LfATuDoY,https://i.ytimg.com/vi/6E4LfATuDoY/maxresdefault.jpg,2PM/WITH ME AGAIN/WITH ME AGAIN.mp3,False
Only You,Only You,2PM,2PM,2PM,2PM Member`s Selection,kpop-gen2,https://music.youtube.com/watch?v=JGSpHWx2UuY,https://i.ytimg.com/vi/JGSpHWx2UuY/maxresdefault.jpg,2PM/2PM Member`s Selection/Only You.mp3,False
