Title,Main_Artist,Original_Artist,Album,Genre,YouTube_URL,Cover_URL,File_Path
Người Hãy Quên Em Đi,Mỹ Tâm,Mỹ Tâm,Tâm 9,vpop-mainstream,https://music.youtube.com/watch?v=CoYaV2XzSVQ,https://i.ytimg.com/vi/CoYaV2XzSVQ/maxresdefault.jpg,Mỹ Tâm/Tâm 9/Người Hãy Quên Em Đi.mp3
Rực Rỡ Tháng Năm,Mỹ Tâm,Mỹ Tâm,Rực Rỡ Tháng Năm,vpop-mainstream,https://music.youtube.com/watch?v=qSt0Cg7f3xg,https://i.ytimg.com/vi/qSt0Cg7f3xg/maxresdefault.jpg,Mỹ Tâm/Rực Rỡ Tháng Năm/Rực Rỡ Tháng Năm.mp3
Nhớ Về Em (Live),Mỹ Tâm,Mỹ Tâm,Nhớ Về Em (Live),vpop-mainstream,https://music.youtube.com/watch?v=igHJpOBBWQQ,https://i.ytimg.com/vi/igHJpOBBWQQ/maxresdefault.jpg,Mỹ Tâm/Nhớ Về Em (Live)/Nhớ Về Em (Live).mp3
Anh Đợi Em Được Không,Mỹ Tâm,Mỹ Tâm,Anh Đợi Em Được Không,vpop-mainstream,https://music.youtube.com/watch?v=-dcyVAImPE0,https://i.ytimg.com/vi/-dcyVAImPE0/maxresdefault.jpg,Mỹ Tâm/Anh Đợi Em Được Không/Anh Đợi Em Được Không.mp3
Chỉ Hai Đứa Mình Thôi Nhé,Mỹ Tâm,Mỹ Tâm,Chỉ Hai Đứa Mình Thôi Nhé,vpop-mainstream,https://music.youtube.com/watch?v=uLz7t6FdMps,https://i.ytimg.com/vi/uLz7t6FdMps/maxresdefault.jpg,Mỹ Tâm/Chỉ Hai Đứa Mình Thôi Nhé/Chỉ Hai Đứa Mình Thôi Nhé.mp3
Nếu Anh Đi,Mỹ Tâm,Mỹ Tâm,Tâm 9,vpop-mainstream,https://music.youtube.com/watch?v=R43bjg35PrA,https://i.ytimg.com/vi/R43bjg35PrA/maxresdefault.jpg,Mỹ Tâm/Tâm 9/Nếu Anh Đi.mp3
Dường Như Ta Đã,Mỹ Tâm,Mỹ Tâm,"Dường Như Ta Đã, Vol. 4.5",vpop-mainstream,https://music.youtube.com/watch?v=R849iZ3qr-g,https://i.ytimg.com/vi/R849iZ3qr-g/maxresdefault.jpg,"Mỹ Tâm/Dường Như Ta Đã, Vol. 4.5/Dường Như Ta Đã.mp3"
Độc (TÀI Original Soundtrack),Mỹ Tâm,Mỹ Tâm,Độc (TÀI Original Soundtrack),vpop-mainstream,https://music.youtube.com/watch?v=4ooQrsHTSh8,https://i.ytimg.com/vi/4ooQrsHTSh8/maxresdefault.jpg,Mỹ Tâm/Độc (TÀI Original Soundtrack)/Độc (TÀI Original Soundtrack).mp3
Chuyện Tình Ta Tan Vỡ (Live),Mỹ Tâm,Mỹ Tâm,Chuyện Tình Ta Tan Vỡ (Live),vpop-mainstream,https://music.youtube.com/watch?v=jbPgjBpJoEc,https://i.ytimg.com/vi/jbPgjBpJoEc/maxresdefault.jpg,Mỹ Tâm/Chuyện Tình Ta Tan Vỡ (Live)/Chuyện Tình Ta Tan Vỡ (Live).mp3
Hát Cho Người Ở Lại,Mỹ Tâm,Mỹ Tâm,"Đâu Chỉ Riêng Em, Vol. 2",vpop-mainstream,https://music.youtube.com/watch?v=AxkfKBmHKTQ,https://i.ytimg.com/vi/AxkfKBmHKTQ/maxresdefault.jpg,"Mỹ Tâm/Đâu Chỉ Riêng Em, Vol. 2/Hát Cho Người Ở Lại.mp3"
Một Đêm Say (Live),Mỹ Tâm,My Tam,Một Đêm Say (Live),vpop-mainstream,https://music.youtube.com/watch?v=8FLyNWxJ0m0,https://i.ytimg.com/vi/8FLyNWxJ0m0/maxresdefault.jpg,Mỹ Tâm/Một Đêm Say (Live)/Một Đêm Say (Live).mp3
Bên Trên Tầng Lầu (Live),Mỹ Tâm,Mỹ Tâm,Bên Trên Tầng Lầu (Live),vpop-mainstream,https://music.youtube.com/watch?v=tilDF2cdV6U,https://i.ytimg.com/vi/tilDF2cdV6U/maxresdefault.jpg,Mỹ Tâm/Bên Trên Tầng Lầu (Live)/Bên Trên Tầng Lầu (Live).mp3
Chỉ Cần Gọi Tên Nhau (TÀI Original Soundtrack),Mỹ Tâm,Mỹ Tâm,Chỉ Cần Gọi Tên Nhau (TÀI Original Soundtrack),vpop-mainstream,https://music.youtube.com/watch?v=OlrVyMbGMK0,https://i.ytimg.com/vi/OlrVyMbGMK0/maxresdefault.jpg,Mỹ Tâm/Chỉ Cần Gọi Tên Nhau (TÀI Original Soundtrack)/Chỉ Cần Gọi Tên Nhau (TÀI Original Soundtrack).mp3
Cuộc Hẹn Trong Mơ,Mỹ Tâm,Mỹ Tâm,Cuộc Hẹn Trong Mơ,vpop-mainstream,https://music.youtube.com/watch?v=Vztn1KMis38,https://i.ytimg.com/vi/Vztn1KMis38/maxresdefault.jpg,Mỹ Tâm/Cuộc Hẹn Trong Mơ/Cuộc Hẹn Trong Mơ.mp3
See The Light (Live),Mỹ Tâm,Mỹ Tâm,See The Light (Live),vpop-mainstream,https://music.youtube.com/watch?v=7sk5mDx3Ubg,https://i.ytimg.com/vi/7sk5mDx3Ubg/maxresdefault.jpg,Mỹ Tâm/See The Light (Live)/See The Light (Live).mp3
Tình Em Còn Mãi,Mỹ Tâm,Mỹ Tâm,Đêm Sài Gòn,vpop-mainstream,https://music.youtube.com/watch?v=haF1BFLVBow,https://i.ytimg.com/vi/haF1BFLVBow/maxresdefault.jpg,Mỹ Tâm/Đêm Sài Gòn/Tình Em Còn Mãi.mp3
Nếu Có Buông Tay,Mỹ Tâm,Mỹ Tâm,Tâm 9,vpop-mainstream,https://music.youtube.com/watch?v=gMlxQY9jglw,https://i.ytimg.com/vi/gMlxQY9jglw/maxresdefault.jpg,Mỹ Tâm/Tâm 9/Nếu Có Buông Tay.mp3
Cô Gái Đến Từ Hôm Qua,Mỹ Tâm,Mỹ Tâm,"Trở Lại, Vol. 6",vpop-mainstream,https://music.youtube.com/watch?v=sLakffFVUaQ,https://i.ytimg.com/vi/sLakffFVUaQ/maxresdefault.jpg,"Mỹ Tâm/Trở Lại, Vol. 6/Cô Gái Đến Từ Hôm Qua.mp3"
Tình Lỡ Cách Xa,Mỹ Tâm,Mỹ Tâm,Ban Mai Tình Yêu (Single),vpop-mainstream,https://music.youtube.com/watch?v=2iRtMxV0En0,https://i.ytimg.com/vi/2iRtMxV0En0/maxresdefault.jpg,Mỹ Tâm/Ban Mai Tình Yêu (Single)/Tình Lỡ Cách Xa.mp3
Uoc Gi,Mỹ Tâm,My Tam,Yesterday & Now,vpop-mainstream,https://music.youtube.com/watch?v=JTX8waLX4Zc,https://i.ytimg.com/vi/JTX8waLX4Zc/maxresdefault.jpg,Mỹ Tâm/Yesterday & Now/Uoc Gi.mp3
Vậy Cũng Vui,Mỹ Tâm,Mỹ Tâm,Vậy Cũng Vui,vpop-mainstream,https://music.youtube.com/watch?v=vgIOJjNM6qw,https://i.ytimg.com/vi/vgIOJjNM6qw/maxresdefault.jpg,Mỹ Tâm/Vậy Cũng Vui/Vậy Cũng Vui.mp3
Giọt Sương,Mỹ Tâm,Mỹ Tâm,"Vút Bay, Vol. 5",vpop-mainstream,https://music.youtube.com/watch?v=H25z4GiK3a0,https://i.ytimg.com/vi/H25z4GiK3a0/maxresdefault.jpg,"Mỹ Tâm/Vút Bay, Vol. 5/Giọt Sương.mp3"
Tay Vớt Ánh Trăng (Live),Mỹ Tâm,Mỹ Tâm,Tay Vớt Ánh Trăng (Live),vpop-mainstream,https://music.youtube.com/watch?v=wRE6RYzi5v8,https://i.ytimg.com/vi/wRE6RYzi5v8/maxresdefault.jpg,Mỹ Tâm/Tay Vớt Ánh Trăng (Live)/Tay Vớt Ánh Trăng (Live).mp3
Niem Tin Chien Thang,Mỹ Tâm,My Tam,Yesterday & Now,vpop-mainstream,https://music.youtube.com/watch?v=Fa2mf_LOYPs,https://i.ytimg.com/vi/Fa2mf_LOYPs/maxresdefault.jpg,Mỹ Tâm/Yesterday & Now/Niem Tin Chien Thang.mp3
Chia Tay (Live),Mỹ Tâm,Mỹ Tâm,Chia Tay (Live),vpop-mainstream,https://music.youtube.com/watch?v=sA8S1RkN8Gg,https://i.ytimg.com/vi/sA8S1RkN8Gg/maxresdefault.jpg,Mỹ Tâm/Chia Tay (Live)/Chia Tay (Live).mp3
Sau Lời Từ Khước (Live),Mỹ Tâm,My Tam,Sau Lời Từ Khước (Live),vpop-mainstream,https://music.youtube.com/watch?v=hHjkZwh4S5k,https://i.ytimg.com/vi/hHjkZwh4S5k/maxresdefault.jpg,Mỹ Tâm/Sau Lời Từ Khước (Live)/Sau Lời Từ Khước (Live).mp3
Em Phải Làm Sao,Mỹ Tâm,Mỹ Tâm,Em Phải Làm Sao,vpop-mainstream,https://music.youtube.com/watch?v=W9TyJWukv1E,https://i.ytimg.com/vi/W9TyJWukv1E/maxresdefault.jpg,Mỹ Tâm/Em Phải Làm Sao/Em Phải Làm Sao.mp3
Biết Khi Nào Gặp Lại,Mỹ Tâm,Mỹ Tâm,Tâm 9,vpop-mainstream,https://music.youtube.com/watch?v=B426mrbnLOU,https://i.ytimg.com/vi/B426mrbnLOU/maxresdefault.jpg,Mỹ Tâm/Tâm 9/Biết Khi Nào Gặp Lại.mp3
Khi Giấc Mơ Về (Live),Mỹ Tâm,My Tam,Khi Giấc Mơ Về (Live),vpop-mainstream,https://music.youtube.com/watch?v=JGfG_vdp_6o,https://i.ytimg.com/vi/JGfG_vdp_6o/maxresdefault.jpg,Mỹ Tâm/Khi Giấc Mơ Về (Live)/Khi Giấc Mơ Về (Live).mp3
Ngày Chưa Giông Bão (Live),Mỹ Tâm,My Tam,Ngày Chưa Giông Bão (Live),vpop-mainstream,https://music.youtube.com/watch?v=rozCre94Cxo,https://i.ytimg.com/vi/rozCre94Cxo/maxresdefault.jpg,Mỹ Tâm/Ngày Chưa Giông Bão (Live)/Ngày Chưa Giông Bão (Live).mp3
Tình mẹ,Mỹ Tâm,Mỹ Tâm,Hát với dòng sông,vpop-mainstream,https://music.youtube.com/watch?v=-O5NdzDwmmE,https://i.ytimg.com/vi/-O5NdzDwmmE/maxresdefault.jpg,Mỹ Tâm/Hát với dòng sông/Tình mẹ.mp3
Vì Em Quá Yêu Anh,Mỹ Tâm,Mỹ Tâm,"Tâm, Vol. 8",vpop-mainstream,https://music.youtube.com/watch?v=Pbi08jOocp4,https://i.ytimg.com/vi/Pbi08jOocp4/maxresdefault.jpg,"Mỹ Tâm/Tâm, Vol. 8/Vì Em Quá Yêu Anh.mp3"
Dấu Yêu,Mỹ Tâm,Mỹ Tâm,Màu Tóc Nhung,vpop-mainstream,https://music.youtube.com/watch?v=CMHyOP539Us,https://i.ytimg.com/vi/CMHyOP539Us/maxresdefault.jpg,Mỹ Tâm/Màu Tóc Nhung/Dấu Yêu.mp3
Hãy Về Với Nhau,Mỹ Tâm,Mỹ Tâm,Hãy Về Với Nhau,vpop-mainstream,https://music.youtube.com/watch?v=9HcDvemBzmc,https://i.ytimg.com/vi/9HcDvemBzmc/maxresdefault.jpg,Mỹ Tâm/Hãy Về Với Nhau/Hãy Về Với Nhau.mp3
Giấc Mơ Tình Yêu,Mỹ Tâm,Mỹ Tâm,"Đâu Chỉ Riêng Em, Vol. 2",vpop-mainstream,https://music.youtube.com/watch?v=D7qss_YmJQ8,https://i.ytimg.com/vi/D7qss_YmJQ8/maxresdefault.jpg,"Mỹ Tâm/Đâu Chỉ Riêng Em, Vol. 2/Giấc Mơ Tình Yêu.mp3"
Cự Tuyệt,Hồ Ngọc Hà,Hồ Ngọc Hà,"Love Songs Collection 4: Càng Trưởng Thành, Càng Cô Đơn",vpop-mainstream,https://music.youtube.com/watch?v=LDeIG57deWU,https://i.ytimg.com/vi/LDeIG57deWU/maxresdefault.jpg,"Hồ Ngọc Hà/Love Songs Collection 4_ Càng Trưởng Thành, Càng Cô Đơn/Cự Tuyệt.mp3"
Cô Đơn Trên Sofa,Hồ Ngọc Hà,Hồ Ngọc Hà,Cô Đơn Trên Sofa,vpop-mainstream,https://music.youtube.com/watch?v=YCYoclE3p9w,https://i.ytimg.com/vi/YCYoclE3p9w/maxresdefault.jpg,Hồ Ngọc Hà/Cô Đơn Trên Sofa/Cô Đơn Trên Sofa.mp3
Lặng Thầm Một Tình Yêu,Hồ Ngọc Hà,"Thanh Bùi, Hồ Ngọc Hà",Tìm Về Dấu Yêu,vpop-mainstream,https://music.youtube.com/watch?v=3mn-ZLilwaQ,https://i.ytimg.com/vi/3mn-ZLilwaQ/maxresdefault.jpg,Hồ Ngọc Hà/Tìm Về Dấu Yêu/Lặng Thầm Một Tình Yêu.mp3
Tìm Lại Giấc Mơ,Hồ Ngọc Hà,Hồ Ngọc Hà,Tìm Lại Giấc Mơ,vpop-mainstream,https://music.youtube.com/watch?v=UoEI-R7pJNw,https://i.ytimg.com/vi/UoEI-R7pJNw/maxresdefault.jpg,Hồ Ngọc Hà/Tìm Lại Giấc Mơ/Tìm Lại Giấc Mơ.mp3
Ngày Tháng Còn Đó,Hồ Ngọc Hà,"Quang Dũng, Hồ Ngọc Hà, Đức Trí",Ngày Tháng Còn Đó,vpop-mainstream,https://music.youtube.com/watch?v=v_bELtNxDhE,https://i.ytimg.com/vi/v_bELtNxDhE/maxresdefault.jpg,Hồ Ngọc Hà/Ngày Tháng Còn Đó/Ngày Tháng Còn Đó.mp3
Cả Một Trời Thương Nhớ,Hồ Ngọc Hà,Hồ Ngọc Hà,Cả Một Trời Thương Nhớ,vpop-mainstream,https://music.youtube.com/watch?v=sOEThAJVDPg,https://i.ytimg.com/vi/sOEThAJVDPg/maxresdefault.jpg,Hồ Ngọc Hà/Cả Một Trời Thương Nhớ/Cả Một Trời Thương Nhớ.mp3
Gửi Người Yêu Cũ,Hồ Ngọc Hà,Hồ Ngọc Hà,Gửi Người Yêu Cũ,vpop-mainstream,https://music.youtube.com/watch?v=ZrW8ziztZuc,https://i.ytimg.com/vi/ZrW8ziztZuc/maxresdefault.jpg,Hồ Ngọc Hà/Gửi Người Yêu Cũ/Gửi Người Yêu Cũ.mp3
Cô Đơn Giữa Cuộc Tình,Hồ Ngọc Hà,Hồ Ngọc Hà,My Baby,vpop-mainstream,https://music.youtube.com/watch?v=9cfmcwClzIY,https://i.ytimg.com/vi/9cfmcwClzIY/maxresdefault.jpg,Hồ Ngọc Hà/My Baby/Cô Đơn Giữa Cuộc Tình.mp3
Đã Sai Từ Lúc Đầu,Hồ Ngọc Hà,Hồ Ngọc Hà,"Love Songs Collection 4: Càng Trưởng Thành, Càng Cô Đơn",vpop-mainstream,https://music.youtube.com/watch?v=_2PET41Og30,https://i.ytimg.com/vi/_2PET41Og30/maxresdefault.jpg,"Hồ Ngọc Hà/Love Songs Collection 4_ Càng Trưởng Thành, Càng Cô Đơn/Đã Sai Từ Lúc Đầu.mp3"
Nỗi Nhớ Đầy Vơi,Hồ Ngọc Hà,"Hồ Ngọc Hà, Noo Phước Thịnh",Nỗi Nhớ Đầy Vơi,vpop-mainstream,https://music.youtube.com/watch?v=xV68hizRxE8,https://i.ytimg.com/vi/xV68hizRxE8/maxresdefault.jpg,Hồ Ngọc Hà/Nỗi Nhớ Đầy Vơi/Nỗi Nhớ Đầy Vơi.mp3
Hừng Đông (In Da Club),Hồ Ngọc Hà,Hồ Ngọc Hà,Hừng Đông,vpop-mainstream,https://music.youtube.com/watch?v=1pvpDj-BLhM,https://i.ytimg.com/vi/1pvpDj-BLhM/maxresdefault.jpg,Hồ Ngọc Hà/Hừng Đông/Hừng Đông (In Da Club).mp3
Cạn Dòng Nước Mắt,Hồ Ngọc Hà,Hồ Ngọc Hà,"Love Songs Collection 4: Càng Trưởng Thành, Càng Cô Đơn",vpop-mainstream,https://music.youtube.com/watch?v=G1QvYsQqskE,https://i.ytimg.com/vi/G1QvYsQqskE/maxresdefault.jpg,"Hồ Ngọc Hà/Love Songs Collection 4_ Càng Trưởng Thành, Càng Cô Đơn/Cạn Dòng Nước Mắt.mp3"
Cự Tuyệt / Chạy Theo Lý Trí (Live),Hồ Ngọc Hà,Hồ Ngọc Hà,Love Songs Love Vietnam in Đà Lạt (Live),vpop-mainstream,https://music.youtube.com/watch?v=sCNuH8cG884,https://i.ytimg.com/vi/sCNuH8cG884/maxresdefault.jpg,Hồ Ngọc Hà/Love Songs Love Vietnam in Đà Lạt (Live)/Cự Tuyệt _ Chạy Theo Lý Trí (Live).mp3
Cô Đơn Trên Sofa / Dạ Vũ (Live),Hồ Ngọc Hà,Hồ Ngọc Hà,Love Songs Love Vietnam in Đà Lạt (Live),vpop-mainstream,https://music.youtube.com/watch?v=pVKEEsQs_EI,https://i.ytimg.com/vi/pVKEEsQs_EI/maxresdefault.jpg,Hồ Ngọc Hà/Love Songs Love Vietnam in Đà Lạt (Live)/Cô Đơn Trên Sofa _ Dạ Vũ (Live).mp3
Xin Hay Thu Tha,Hồ Ngọc Hà,"Ho Ngoc Ha, Suboi",The First Single,vpop-mainstream,https://music.youtube.com/watch?v=l-8VSocg-xU,https://i.ytimg.com/vi/l-8VSocg-xU/maxresdefault.jpg,Hồ Ngọc Hà/The First Single/Xin Hay Thu Tha.mp3
Nguyễn Hồng Thuận (Live),Hồ Ngọc Hà,Hồ Ngọc Hà,Love Songs Love Vietnam in Đà Lạt (Live),vpop-mainstream,https://music.youtube.com/watch?v=zMdjtqFUJyM,https://i.ytimg.com/vi/zMdjtqFUJyM/maxresdefault.jpg,Hồ Ngọc Hà/Love Songs Love Vietnam in Đà Lạt (Live)/Nguyễn Hồng Thuận (Live).mp3
Như Hoa Mùa Xuân,Hồ Ngọc Hà,"Hồ Ngọc Hà, Châu Đăng Khoa",Gala Nhạc Việt Happy New Year,vpop-mainstream,https://music.youtube.com/watch?v=FhWNU336gRc,https://i.ytimg.com/vi/FhWNU336gRc/maxresdefault.jpg,Hồ Ngọc Hà/Gala Nhạc Việt Happy New Year/Như Hoa Mùa Xuân.mp3
Em Muốn Anh Đưa Em Về,Hồ Ngọc Hà,Hồ Ngọc Hà,Em Muốn Anh Đưa Em Về,vpop-mainstream,https://music.youtube.com/watch?v=SrBm2V9IXFs,https://i.ytimg.com/vi/SrBm2V9IXFs/maxresdefault.jpg,Hồ Ngọc Hà/Em Muốn Anh Đưa Em Về/Em Muốn Anh Đưa Em Về.mp3
Một Lần Cuối Thôi,Hồ Ngọc Hà,Hồ Ngọc Hà,Một Lần Cuối Thôi,vpop-mainstream,https://music.youtube.com/watch?v=iHLThBsTLZ4,https://i.ytimg.com/vi/iHLThBsTLZ4/maxresdefault.jpg,Hồ Ngọc Hà/Một Lần Cuối Thôi/Một Lần Cuối Thôi.mp3
Những Lời Dối Gian / Hoa Tàn / Xa Em Kỷ Niệm (Live),Hồ Ngọc Hà,Hồ Ngọc Hà,Love Songs Love Vietnam in Đà Nẵng (Live),vpop-mainstream,https://music.youtube.com/watch?v=qZs8U7Ar-Vk,https://i.ytimg.com/vi/qZs8U7Ar-Vk/maxresdefault.jpg,Hồ Ngọc Hà/Love Songs Love Vietnam in Đà Nẵng (Live)/Những Lời Dối Gian _ Hoa Tàn _ Xa Em Kỷ Niệm (Live).mp3
My Baby (Người Tình Ơi),Hồ Ngọc Hà,Hồ Ngọc Hà,My Baby,vpop-mainstream,https://music.youtube.com/watch?v=3UkI4jXI1H4,https://i.ytimg.com/vi/3UkI4jXI1H4/maxresdefault.jpg,Hồ Ngọc Hà/My Baby/My Baby (Người Tình Ơi).mp3
Sao Ta Lặng Im,Hồ Ngọc Hà,Hồ Ngọc Hà,Love Songs Collection 2: Vẫn Trong Đợi Chờ,vpop-mainstream,https://music.youtube.com/watch?v=RInK_xkw_iI,https://i.ytimg.com/vi/RInK_xkw_iI/maxresdefault.jpg,Hồ Ngọc Hà/Love Songs Collection 2_ Vẫn Trong Đợi Chờ/Sao Ta Lặng Im.mp3
Ngày Hạnh Phúc,Hồ Ngọc Hà,"Hồ Ngọc Hà, V.Music",Ngày Hạnh Phúc,vpop-mainstream,https://music.youtube.com/watch?v=Chz9sp5IaTM,https://i.ytimg.com/vi/Chz9sp5IaTM/maxresdefault.jpg,Hồ Ngọc Hà/Ngày Hạnh Phúc/Ngày Hạnh Phúc.mp3
Cây Đèn Thần,Hồ Ngọc Hà,Hồ Ngọc Hà,Cây Đèn Thần,vpop-mainstream,https://music.youtube.com/watch?v=moXx-QZSxlo,https://i.ytimg.com/vi/moXx-QZSxlo/maxresdefault.jpg,Hồ Ngọc Hà/Cây Đèn Thần/Cây Đèn Thần.mp3
"Càng Trưởng Thành, Càng Cô Đơn",Hồ Ngọc Hà,Hồ Ngọc Hà,"Love Songs Collection 4: Càng Trưởng Thành, Càng Cô Đơn",vpop-mainstream,https://music.youtube.com/watch?v=n2aXYTPYIw8,https://i.ytimg.com/vi/n2aXYTPYIw8/maxresdefault.jpg,"Hồ Ngọc Hà/Love Songs Collection 4_ Càng Trưởng Thành, Càng Cô Đơn/Càng Trưởng Thành, Càng Cô Đơn.mp3"
Đã Sai Từ Lúc Đầu / Cả Một Trời Thương Nhớ (Live),Hồ Ngọc Hà,Hồ Ngọc Hà,Love Songs Love Vietnam in Đà Lạt (Live),vpop-mainstream,https://music.youtube.com/watch?v=cNL9oA4_a_A,https://i.ytimg.com/vi/cNL9oA4_a_A/maxresdefault.jpg,Hồ Ngọc Hà/Love Songs Love Vietnam in Đà Lạt (Live)/Đã Sai Từ Lúc Đầu _ Cả Một Trời Thương Nhớ (Live).mp3
Destiny,Hồ Ngọc Hà,Hồ Ngọc Hà,Destiny,vpop-mainstream,https://music.youtube.com/watch?v=Sn7BoP8zY60,https://i.ytimg.com/vi/Sn7BoP8zY60/maxresdefault.jpg,Hồ Ngọc Hà/Destiny/Destiny.mp3
Chưa Bao Giờ / Chợt Nhớ Về Anh (Live),Hồ Ngọc Hà,Hồ Ngọc Hà,Love Songs Love Vietnam in Đà Lạt (Live),vpop-mainstream,https://music.youtube.com/watch?v=pflWVewfSlc,https://i.ytimg.com/vi/pflWVewfSlc/maxresdefault.jpg,Hồ Ngọc Hà/Love Songs Love Vietnam in Đà Lạt (Live)/Chưa Bao Giờ _ Chợt Nhớ Về Anh (Live).mp3
Tự Nhiên,Hồ Ngọc Hà,"Hồ Ngọc Hà, Nguyễn Minh Cường",Tự Nhiên,vpop-mainstream,https://music.youtube.com/watch?v=PvfxyQau7NY,https://i.ytimg.com/vi/PvfxyQau7NY/maxresdefault.jpg,Hồ Ngọc Hà/Tự Nhiên/Tự Nhiên.mp3
Tội Lỗi,Hồ Ngọc Hà,Hồ Ngọc Hà,Tội Lỗi,vpop-mainstream,https://music.youtube.com/watch?v=4BvS3_bILCk,https://i.ytimg.com/vi/4BvS3_bILCk/maxresdefault.jpg,Hồ Ngọc Hà/Tội Lỗi/Tội Lỗi.mp3
Chúc Tết Mọi Nhà,Hồ Ngọc Hà,"Hồ Ngọc Hà, Noo Phước Thịnh",Gala Nhạc Việt 9: Chúc Tết Mọi Nhà,vpop-mainstream,https://music.youtube.com/watch?v=xsUXoiUxf6E,https://i.ytimg.com/vi/xsUXoiUxf6E/maxresdefault.jpg,Hồ Ngọc Hà/Gala Nhạc Việt 9_ Chúc Tết Mọi Nhà/Chúc Tết Mọi Nhà.mp3
Đức Trí (Live),Hồ Ngọc Hà,Hồ Ngọc Hà,Love Songs Love Vietnam in Đà Lạt (Live),vpop-mainstream,https://music.youtube.com/watch?v=dMR3kyJnyzk,https://i.ytimg.com/vi/dMR3kyJnyzk/maxresdefault.jpg,Hồ Ngọc Hà/Love Songs Love Vietnam in Đà Lạt (Live)/Đức Trí (Live).mp3
Vì Chính Là Em,Hồ Ngọc Hà,Hồ Ngọc Hà,Vì Chính Là Em,vpop-mainstream,https://music.youtube.com/watch?v=xEpV3MTxZOU,https://i.ytimg.com/vi/xEpV3MTxZOU/maxresdefault.jpg,Hồ Ngọc Hà/Vì Chính Là Em/Vì Chính Là Em.mp3
Xóa Ký Ức,Hồ Ngọc Hà,Hồ Ngọc Hà,Xóa Ký Ức,vpop-mainstream,https://music.youtube.com/watch?v=v-9xqJ2ULl0,https://i.ytimg.com/vi/v-9xqJ2ULl0/maxresdefault.jpg,Hồ Ngọc Hà/Xóa Ký Ức/Xóa Ký Ức.mp3
Keep Me In Love (feat. Kimmese),Hồ Ngọc Hà,Hồ Ngọc Hà,Keep Me In Love (feat. Kimmese),vpop-mainstream,https://music.youtube.com/watch?v=uCrPiLxixSo,https://i.ytimg.com/vi/uCrPiLxixSo/maxresdefault.jpg,Hồ Ngọc Hà/Keep Me In Love (feat. Kimmese)/Keep Me In Love (feat. Kimmese).mp3
What Is Love?,Hồ Ngọc Hà,Hồ Ngọc Hà,What Is Love?,vpop-mainstream,https://music.youtube.com/watch?v=xq1GA2Nx4zU,https://i.ytimg.com/vi/xq1GA2Nx4zU/maxresdefault.jpg,Hồ Ngọc Hà/What Is Love?/What Is Love?.mp3
Dem nghe tieng mua,Hồ Ngọc Hà,Ho Ngoc Ha,Love Songs Collection,vpop-mainstream,https://music.youtube.com/watch?v=5i7kgo16pjw,https://i.ytimg.com/vi/5i7kgo16pjw/maxresdefault.jpg,Hồ Ngọc Hà/Love Songs Collection/Dem nghe tieng mua.mp3
Hãy Nói Với Em,Hồ Ngọc Hà,Hồ Ngọc Hà,I Love You,vpop-mainstream,https://music.youtube.com/watch?v=lkwWLk9tLMw,https://i.ytimg.com/vi/lkwWLk9tLMw/maxresdefault.jpg,Hồ Ngọc Hà/I Love You/Hãy Nói Với Em.mp3
Đừng Đi / Có Như Không Có (Live),Hồ Ngọc Hà,Hồ Ngọc Hà,Love Songs Love Vietnam in Đà Lạt (Live),vpop-mainstream,https://music.youtube.com/watch?v=LWd4C2Xh90U,https://i.ytimg.com/vi/LWd4C2Xh90U/maxresdefault.jpg,Hồ Ngọc Hà/Love Songs Love Vietnam in Đà Lạt (Live)/Đừng Đi _ Có Như Không Có (Live).mp3
Cô Đơn Trên Sofa (Live),Hồ Ngọc Hà,Hồ Ngọc Hà,Love Songs Love Vietnam in Đà Nẵng (Live),vpop-mainstream,https://music.youtube.com/watch?v=uGqucASXIMw,https://i.ytimg.com/vi/uGqucASXIMw/maxresdefault.jpg,Hồ Ngọc Hà/Love Songs Love Vietnam in Đà Nẵng (Live)/Cô Đơn Trên Sofa (Live).mp3
Chơi Vơi (Live),Hồ Ngọc Hà,Hồ Ngọc Hà,Love Songs Love Vietnam in Đà Nẵng (Live),vpop-mainstream,https://music.youtube.com/watch?v=6ypsOfp05jw,https://i.ytimg.com/vi/6ypsOfp05jw/maxresdefault.jpg,Hồ Ngọc Hà/Love Songs Love Vietnam in Đà Nẵng (Live)/Chơi Vơi (Live).mp3
Em Đi Tìm Anh,Hồ Ngọc Hà,"Hồ Ngọc Hà, Noo Phước Thịnh",Em Đi Tìm Anh,vpop-mainstream,https://music.youtube.com/watch?v=vUwotobrSSg,https://i.ytimg.com/vi/vUwotobrSSg/maxresdefault.jpg,Hồ Ngọc Hà/Em Đi Tìm Anh/Em Đi Tìm Anh.mp3
Giac Mo Chi La Giac Mo,Hồ Ngọc Hà,Ho Ngoc Ha,Muon Noi Voi Anh,vpop-mainstream,https://music.youtube.com/watch?v=NaqjdTakzZk,https://i.ytimg.com/vi/NaqjdTakzZk/maxresdefault.jpg,Hồ Ngọc Hà/Muon Noi Voi Anh/Giac Mo Chi La Giac Mo.mp3
